id,status,speaker,podcast,text
222a796d-7cd8-489c-aaff-5029e85e81cf,pending,Kevin,The FPC Podcast,Better access to debt can save a lot of innovation from being crushed under the weight of agency ten month floats.
fb4a0446-8987-4726-9b75-0fdecde6f133,pending,Rachel Smith,The FPC Podcast,There's real stuff happening. It's like fucking Lollapalooza for ad tech now.
8e143a73-e834-4495-8759-7d59975d4e3e,pending,Rachel Smith,The FPC Podcast,"We're not talking about infrastructure ad tech solutions here. We're talking about the sort of modern infrastructure ad tech solutions, the sort of ad tech 2.0."
5a790fa5-1b80-4eef-a92e-2995fa48c4dd,pending,Rachel Smith,The FPC Podcast,"A lot of smaller, innovative companies break through, solve a problem, maybe aggregate a few key markets. And that's the sweet spot for the acquisitions."
4db146a9-20fd-4857-8691-f777fe7752fb,pending,Kevin,The FPC Podcast,It's just phenomenal to think that those are acceptable conditions in the industry because it's just so hard to run a reasonable business under those conditions.
14a423a1-4b05-4303-8f0c-8be532a4ae95,pending,Rachel Smith,The FPC Podcast,"This is much more diverse range of acquirers. And it gives, therefore, founders, I would think, a bit of a playbook of how you can build an interesting business and seek out some kind of financial result."
df9a52db-6989-425a-9572-474f08c320f6,pending,Rachel Smith,The FPC Podcast,"The reason why the Trade Desk is so sticky, not just because it's a really good platform, it's because they are an Ad Tech bank, right?"
6db4874f-1985-4923-a36b-fabed400016c,pending,Rachel Smith,The FPC Podcast,"This is the kind of thesis we've had in the fund for a long time is that, you know, you can have good exits between $20 and $150 million. That's sort of the sweet spot."
f3501bec-0bf4-4836-b913-21a753260407,pending,Gareth,Adtech Adtalk,"Between then and now, literally 100 people have come in with the exact same pitch... it was actually easier to sell in the first five years than this year."
b71e71f6-8eea-4a4b-92b3-823227a595ab,pending,Unknown,Adtech Adtalk,"If we can fix this part of programmatic, if we can simultaneously fix quality and performance, because it has to perform."
9843f48f-f628-45fd-a9f1-30543ff179a9,pending,Adam,Adtech Adtalk,"If you are a buyer and you are ever buying from a reseller, this is a real thing. And you need to understand from your resellers exactly how and why they're serving ads to the page."
0233827d-b7af-40ff-bffb-d5c3705f6d77,pending,Adam,Adtech Adtalk,One ad slot turned into five is a sneaky way around how do I shove five ads into one and sell all five. I do not think this is acceptable.
1edcbccc-3c0f-425a-a5e6-2861a805382e,pending,Unnamed,Adtech Adtalk,"Any privacy law that prevents the measurement of reach is bullshit, right?"
bd4e4115-86fd-432f-9982-bca42c67c38e,pending,Unknown,Adtech Adtalk,"Original video content is the requirement to have quality video ads, right? You have to either license it or make it."
7081866b-61fd-4dab-913b-a18aa27f937b,pending,Gareth,Adtech Adtalk,"The fact that domain spoofing is a big problem in 2025, if anyone tries to tell you this, they are wrong. We have largely solved this."
dd405587-feeb-44f0-b372-91cd877003ec,pending,Gareth,Adtech Adtalk,Ad tech is really a slush fund for agencies. No one in ad tech ever really cared about performance.
425505d3-d7b9-4ec6-9f57-ca8dbbe2fb79,pending,Unnamed Speaker,Adtech Adtalk,I think we'll see much more pressure to prove value... the pressure has built enough that people are sick of claims and wanting to see profit.
cf977433-1abc-45c7-baac-da5a071738c9,pending,Unnamed,Adtech Adtalk,Bullshit has this amazing way to sneak in. Like it is a constant battle against bullshit because bullshit is a great way to make money or to keep yourself ensconced somewhere without having a lot of substance.
034df18f-6324-4655-b404-db170f5e8809,pending,Unnamed,Adtech Adtalk,"Policing third-party data, because I think that there's a real switcheroo that you highlighted here, which this is third-party data. If you are buying from a retail media network, you are simply buying third-party data segments."
9ea54d4c-5de7-469f-8c00-f0fbe2b7d5a1,pending,Unnamed,Adtech Adtalk,The creation of data happens through someone who is a first-party to the creation of that data. There is no data that doesn't originate in a first-party.
2c05c0f3-1b77-4c90-bd2c-4506c484fc24,pending,Unnamed Speaker,Adtech Adtalk,The trust era is ending.
e958e92b-666f-46d1-aec7-39216551f86f,pending,Unnamed,Adtech Adtalk,"A wounded animal is the most dangerous, and these people's revenue is going to start evaporating as we start to clean up these conducts, and they're going to do all kinds of shit."
88a2d248-7286-4932-b443-96588ae267d7,pending,Unnamed Speaker,Adtech Adtalk,"The prices don't match the value. And this problem with data, especially retail data, is a subset of it, right, where the consumer isn't educated enough to correctly value and price what they're buying."
1dcbd654-7caa-49ba-b0c9-4a24f215ef4e,pending,Unnamed,Adtech Adtalk,"Retail media has told the market that they have deterministic shopper data because people shop on their sites. But like you say, and like Danny says, there's a lot of questions to be asked about this data and how it's actually used."
f571375c-abdb-48e0-bf77-05417c38c357,pending,Heather Macaulay,The AI Edge Podcast,"Clients don't want to move their data anymore, right? And so what our architecture allows us to do is to actually do the normalization... within the client's private environment."
eca535cd-ef58-4bc4-880c-45caa6119e8d,pending,Miles Younger,The AI Edge Podcast,In a contractionary economic environment... you don't need to grow the pie for that to be a tailwind for AI.
6d87bb1b-bc80-4fd2-aa58-da8ba773d7c3,pending,Heather Macaulay,The AI Edge Podcast,AI is absolutely... collapsing those walls [between AdTech and MarTech] because they need to get AI ready.
758c5ad4-17ac-4723-a9c8-d32bdab654d4,pending,Unknown,The AI Edge Podcast,"97% of Black Friday shopping was financed... 68% of that number, people are not expecting to pay off within the next 30 days."
a0b745f4-e55b-490b-97bc-7a4ebc6f62d9,pending,Myles,The AI Edge Podcast,Your data is your kind of prized asset in the AI era. It should all be interconnected.
f7b27307-a13c-42c1-aa95-a6e3c632bb31,pending,Heather Macaulay,The AI Edge Podcast,"AI doesn't care if it's accessing an AdTech side or MarTech platform or an AdTech tool, right? It needs the data to do what it does best, right? And to create those outcomes."
0754212a-ef73-4a5e-9482-b09f163da230,pending,Heather Macaulay,The AI Edge Podcast,"AI agents are not replacing MarTech, they're becoming the new interface to MarTech."
dea3d8bc-69e8-4ada-ba85-2ffbc8d4fbce,pending,Heather Macaulay,The AI Edge Podcast,"If AI can't see you, like, are you going to show up?"
d6f54f4f-7e75-48d0-9f51-94b660ae9faa,pending,Miles Younger,The AI Edge Podcast,It's interesting to think about the big picture kind of strategic implications for A.I. and how companies like Disney set the precedent.
e96462af-6492-4f46-857a-4db02d6d66b7,pending,Unnamed Speaker,The AI Edge Podcast,"If agentic commerce becomes a thing, commerce media collapses because now all the data... the starting point for shopping and commerce is AI."
92948c82-4a1b-4d0b-b6cd-dc99679379f5,pending,Andrew Lipsman,The AI Edge Podcast,"There has to be agency. There has to be autonomy. And ultimately, multiple steps of this process on the path to purchase have to be happening with the agent making decisions on your behalf."
453e341e-3d53-4a40-9077-089ad51e2b29,pending,Miles Younger,The AI Edge Podcast,Criteo's data would power some of those recommendations because the data that AI has just by scraping the open web isn't enough.
34aff81b-fe21-4835-b17b-77083de8f123,pending,Andrew Lipsman,The AI Edge Podcast,"I don't believe in instant checkout. I think the buy button version, I don't think that's going to happen. I don't think it's going to take off in any material way."
ceee01e6-b112-40ed-8f4a-36401b037d99,pending,Andrew Lipsman,The AI Edge Podcast,I actually kind of like to have my hands on the control and on each step of the process.
40d79529-967a-44de-a0a4-d3457833ef17,pending,Andrew Lipsman,The AI Edge Podcast,"If you're a retailer, that first party data is your most precious asset... I think it should give all the retailers pause in terms of how their data is being used or are they sharing in the value creation."
f5d20657-88bc-48d6-9ece-5dd69b89c2b1,pending,Andrew Lipsman,The AI Edge Podcast,The biggest rationale for Disney at the end of the day is IP is their business. They need to take control of it.
e60e9540-893f-4973-9ccd-8f7891315b0e,pending,Ciarán,The FPC Podcast,The US has a huge opium problem... There are very severe restrictions on what you can market to the general public in this part of the world.
2edf0784-09ca-450b-ae43-bacb308ce72c,pending,Unnamed,The FPC Podcast,"Isn't the model a bit challenged if you think about it, right? If a chatbot becomes the way to interface with websites rather than search, does the signal then become this?"
c73418ab-c2e4-40c0-b7a4-a8ab7bd4d494,pending,Speaker 1,The FPC Podcast,"This speaks to what we're trying to do. We're trying to win with strikes and hits, not strikes, but hits like as in like, you know, singles rather than sixes."
1ce4aa4c-a0eb-479e-b747-12146d214aee,pending,Rich,The FPC Podcast,"There's this sudden, huge acceleration of effectively B2B digital advertising for device manufacturers and drug manufacturers to actually reach those health care professionals."
dc3dd3f2-f600-4878-94ee-a32030a54262,pending,Unnamed,The FPC Podcast,"You can't noodle away too many efficiencies at tiny scale and benefit from it. You know, it is a scaled space and it's a multi hundred billion trillion dollar space."
c10b7943-ca33-400f-bc4c-d3ea16c8ebd4,pending,Rich,The FPC Podcast,"They're buying undervalued companies that are a little bit distressed, but not in terminal decline... This could be a very big opportunity for them to run an ads business."
334e353a-b126-4bc0-a5bc-6dd3aeaf003b,pending,Unnamed,The FPC Podcast,"You can see some great success stories out there like MIQ who have now gone through two PE partners and have executed really well. But equally, you see a lot of businesses go to the dogs really after a few years of PE ownership."
f1fee75e-3ee6-44c4-af58-eb6548c4d824,pending,Kevin,The FPC Podcast,"You can build really, really defensible, differentiated companies in the verticals."
9e2a0854-b976-4f91-8751-060d90d8bb15,pending,Arthur Querou,The FPC Podcast,My role as an employer is not to pay your salary. Most of the people that work at Vibe would find a job. You don’t need Vibe to have a job. My role is to make sure that people joining Vibe are making the absolute best move they could do in their career.
e00ba87d-51e5-449a-be26-512845f04926,pending,Arthur Querou,The FPC Podcast,We're trying to move faster than the market to not fuck it up and save TV basically.
2f9d66da-7d5a-4a1b-a1da-1dccc24f94fb,pending,Arthur Querou,The FPC Podcast,"As founders, we also have made money enough to not care too much about it. And so that allows us to operate like very aggressively."
